filename,directory,license,confidence,rootlicenses,md5,sha1,sha256,bytes,byteshuman
FacebookBase.php,/thrift-0.12.0.tar.gz/contrib/fb303/php,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",67d5c75cdaf007e7c696f01bdd111bd2,5e2a08165e9fcbfed8ee4394f4d78342f94936ad,b5cd584452f03107ba4a736deff3f602d98c7fe84ff7337678311632dd298af3,1880,1.8K
Makefile.am,/thrift-0.12.0.tar.gz/contrib/fb303/py,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",bc0cb1bfee94ce3e4ee1c27bbbe318ef,095351927bc29c868922cb291337eaf30d511fd0,29757445830871ef633e5b6413c509382647423b799b669d3a054e8ec230e928,1407,1.4K
FacebookBase.py,/thrift-0.12.0.tar.gz/contrib/fb303/py/fb303,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",02cd4316eff07145ded373e22d9f640e,843370a0a19992bb331a10155404c9f67ff79538,7f7d82055648aa370b993e0878ff37b42c4fa59f2b77db68f0857a0638c3039a,2038,2K
__init__.py,/thrift-0.12.0.tar.gz/contrib/fb303/py/fb303_scripts,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",b86ba375e94e608acb0b314349761a76,6b5285347ade9978c8a72d5d34444d30caac6fd3,6d3d8b20c94b9ad5afa8bc86fae302de399af7a511f877ca3c7980c7352d3aaf,818,818B
fb303_simple_mgmt.py,/thrift-0.12.0.tar.gz/contrib/fb303/py/fb303_scripts,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",08cb4e53c1006a4c2041e8ffb347d1ce,fdac21c849926269f507143fd37ae2f6f0aa6e15,5db66504bb96ce3d472798fca180296cc5453408c5e45369edc41d188d47421a,5949,5.8K
setup.py,/thrift-0.12.0.tar.gz/contrib/fb303/py,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",08e3ab443b949ad5c24b49458c575883,7c15a632cd132ea1f6834fc2a48ed04665d11f32,1b1f9971a73760bcafff0ef256191d9eae1aaa1b5d55e304e499422b860c7d97,1643,1.6K
mingw-cross-compile.sh,/thrift-0.12.0.tar.gz/contrib,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",821da8de5d6b212d452575e9e304a269,e634641e814062d9ab776e8abd30db8132139157,600d6ccfa0a4d5556aeaf7b4b12ec38f759343fdf01ef8b585356d98f049f42f,494,494B
parse_profiling.py,/thrift-0.12.0.tar.gz/contrib,Apache-2.0 AND SCEA,76.00%,"Apache-2.0,SCEA",e15f941c3eeb53286d863c74da75a6fb,b325655fee47c3ccf5193f3fea576da5bb4931a6,951dd4639705627811570220fee965aae127615a0ad3d3c8012743a592fbadf6,10530,10.3K
pom.xml,/thrift-0.12.0.tar.gz/contrib/thrift-maven-plugin,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",836c16b8d00afb10b92ec570fcca6959,47b1fc5d4488304404d4aab9975db09119933c09,3fd26939657d291719b535f11f6e9fb64e1849a11acbead0b8b7b2e88ad1cc37,3120,3K
AbstractThriftMojo.java,/thrift-0.12.0.tar.gz/contrib/thrift-maven-plugin/src/main/java/org/apache/thrift/maven,(Apache-2.0 OR SCEA) AND ECL-2.0,103.00%,"Apache-2.0,SCEA",18aea0d1d98a455584ee18c06ec8a208,b2956e153bb7277caa099861a659fc3f684f9f43,1387928004088ace13cfd102dfaadca62a0f2fc62a6a6d45da9180f99b6e44ea,15445,15.1K
Thrift.java,/thrift-0.12.0.tar.gz/contrib/thrift-maven-plugin/src/main/java/org/apache/thrift/maven,Apache-2.0 AND SCEA,76.00%,"Apache-2.0,SCEA",00fcedda7db8fdec3c45bd3bae0f00c0,d2239a2228dec0a097f6a88f2c6aa68d200457af,d22cb1d125fd28b6f2a5e62ebbfd716c3e872f1a9d1f425c670165d2045f083e,10229,10K
ThriftCompileMojo.java,/thrift-0.12.0.tar.gz/contrib/thrift-maven-plugin/src/main/java/org/apache/thrift/maven,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",015f32824423302a73045a5592bda1ac,27bc178aa883fbbc6cc41503ff0d20f479de56c2,5c5517de98ba861f2a9ce0111c5a490abc89f54fe90d5a681ea83de7de3c5695,2563,2.5K
ThriftTestCompileMojo.java,/thrift-0.12.0.tar.gz/contrib/thrift-maven-plugin/src/main/java/org/apache/thrift/maven,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",6ad3b8913a571ed3f7735e854d5b10a5,ddd864a914f59752ddc35dbef70b3c68a11427ad,8c1cef4bc200ff6d4ffffa1b2f493052f850e91d39c6abb67c410357d84baf02,3054,3K
TestAbstractThriftMojo.java,/thrift-0.12.0.tar.gz/contrib/thrift-maven-plugin/src/test/java/org/apache/thrift/maven,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",8a7d31b5c1f8b0959a29d612fc405654,0870af682cdeecfeb1ea52beacb3cab48490d06f,b308d307bcf724fb936ce7d481b4e1bdbea49e41c03e7609581b3d900a962daa,4517,4.4K
TestThrift.java,/thrift-0.12.0.tar.gz/contrib/thrift-maven-plugin/src/test/java/org/apache/thrift/maven,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",ad34e02d931ade86a16cd85eaf53cf82,441c96d0bff256e3c91c111888cd5b4a6a13d049,9f4a69f06729ab1518d92cffd01716540ac9165a48ee3d9a4942eac4d6193c6f,5791,5.7K
shared.thrift,/thrift-0.12.0.tar.gz/contrib/thrift-maven-plugin/src/test/resources/idl,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",ce930b86a7393c9bd2840557f3448678,f3e6d8f2a8f58d08f85bf76b147e2134e423fbd5,cc1a48e131be406104b0ce08788a98250bb24689173b2c863a34f348f8a57efc,1098,1.1K
tutorial.thrift,/thrift-0.12.0.tar.gz/contrib/thrift-maven-plugin/src/test/resources/idl,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",c4878d4d9194e5101c6a98b0c2ea75a8,30cfddf909e36b542142a4da6d1c08f49756dd85,e9e63f5c2d663f1fc4d5a1a069bc341effe5a8555f09653e7ef13778e5e65c12,4870,4.8K
thrift.el,/thrift-0.12.0.tar.gz/contrib,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",0f14f76497009988368e8520bde947b4,7450b7f4afdb008bb766644b4f4ecdd7d479c9f9,a8853b736ba724249ec5cba097136f6d74f9011df4a15a3a6644f18edf8519d6,5361,5.2K
thrift.spec,/thrift-0.12.0.tar.gz/contrib,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",41b1dae5088ae68fc2c2efcb5ca9c394,d242c26f3cd957f7d8803d1ffb8aba8349740c71,559ff51739289003f9affca7329d78ed0ee2b319eeb23d513138a0885477d753,5579,5.4K
thrift.vim,/thrift-0.12.0.tar.gz/contrib,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",323e5063057c357ad85f7e3e2e7ec435,f72cfbca24187b6531f991d35d42b8fb2971d887,3193cb9a6cfbf1ed7f3b6c0d50252f655d43268f5932dba0b2c752982b4afa63,2846,2.8K
thrift_dump.cpp,/thrift-0.12.0.tar.gz/contrib,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",a41df6ee25abfc6725d5434e5e24b1b9,1b93e04236fad745dadf8121a504ab58139ccdb7,6e244f25355ea7ad14c33924502fc58e105fc1331f508e5528accc7e7ef580a5,2658,2.6K
Makefile,/thrift-0.12.0.tar.gz/contrib/transport-sample,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",3ac1ffe549104d00d24c0ad2f34d91b9,574502cb64679ee4abba277c1c8d895826c66b21,479bdd2e812d0ab777486017079ccfd1c87da65bb01e98681c486a7ce8104d2b,717,717B
README.md,/thrift-0.12.0.tar.gz/contrib/transport-sample,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",9382912ca7ade7680531bad13e2d8678,7a1fe2facc59c59f490f48fd14d651127d44c4cd,6a3fed3f92a9d7830b82f0d72b9595d7a37bdf460007b41a1f7aa54cef711db2,2479,2.4K
Sample.thrift,/thrift-0.12.0.tar.gz/contrib/transport-sample,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",b95da60d5bfe38365a154b91705fb5c0,c070872a7f57c65ac1280fb4736caf2123b012cd,464e331b606cab65e3b92ddd8a0eb8fcdb69e92dc375d5620c32a367e4074e8f,843,843B
ThriftCommon.cpp,/thrift-0.12.0.tar.gz/contrib/transport-sample,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",3ce6dc5f2c6cb6656f252cdfdcfbc2a4,513334917fb5cb40b0070515d30f49b7c07813c9,ffb2fe421931fa520a1d8777fa01e0624111c282370856b63aa351b8b5f477cd,1175,1.1K
ThriftCommon.h,/thrift-0.12.0.tar.gz/contrib/transport-sample,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",d133a007692d6ab6ad1653b21d1730e2,5b3d247f9238ee61939c2645270db2f8b233ab84,c04fdee2bd7c389e7d465241f1268f45d64a2e773d3cab454e1e2fa9e4928cfd,7834,7.7K
ReadMe.txt,/thrift-0.12.0.tar.gz/contrib/transport-sample/client,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",b784373b0682211b209fd96f412271cf,240eecc8e0f2c76fcc5434fc3ffd87139faf03a3,b1e084b472c6259a00200ed7f3fc04d269a90e688c698b323af1793730990289,1668,1.6K
client.cpp,/thrift-0.12.0.tar.gz/contrib/transport-sample/client,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",c04e64a6e0333f463f9ab4830a70c836,3e98b3471f9e86a96494da7bc3686d120eea2a29,96f35a2529c481316cff7dd9bcdb14ce14ca8967aeb0f7e7f8c0bf72921de71f,5220,5.1K
client.vcxproj,/thrift-0.12.0.tar.gz/contrib/transport-sample/client,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",46087f87aa267301f514f6fbe4276c17,43471551208949dd210b020f804c48ca17647c57,07a9d2e25085b0b957c146159e79538de572ba2ca82e9fcd3e64ffecf1e717e4,5689,5.6K
client.vcxproj.filters,/thrift-0.12.0.tar.gz/contrib/transport-sample/client,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",5d43f3f96a64ccf796b976faf3d3fbb1,32fdfa8d4b7739da0bc00fa14d92ed68f6e867c6,6d3e524fbc06db5f5d6d15fb06baae5b856e15d975bd2c4835a19748850ceccb,2459,2.4K
stdafx.cpp,/thrift-0.12.0.tar.gz/contrib/transport-sample/client,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",9d8f05076bedebd44e4639ac611aa70e,9e72c33bfea50ae066f8171861a371b9e1fd91ad,1b6ed65d3d4aea4831c34f01cc8726c09f4f73d95fa811eb119da3d684bdc824,285,285B
stdafx.h,/thrift-0.12.0.tar.gz/contrib/transport-sample/client,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",b16a9da4d0b6e029d5a117595b718eae,4fd1e2c29dfdb9a41fc1b58ecfd93272961f3ca7,e0b7e3cb5ebcf09cd29d4b879c5e72928bddd0b00a49e38d8bc9bf3a32f9eb63,305,305B
targetver.h,/thrift-0.12.0.tar.gz/contrib/transport-sample/client,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",0ee32c85c7df3fe7aa3c858478b0555c,d4a2b979433bed85b0a6402bfc0ab2a5dbfbc731,7f988ed4cd4fe1acdede1f014931a08c508cc82f9407bc2b869ec2195c10c9c9,306,306B
config.h,/thrift-0.12.0.tar.gz/contrib/transport-sample,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",1a15647e0324499443c6c7cd7f7ae53b,a009faa8c4a56eaf730708dabd5914777e031479,24104c1bf9775989f702ef8fe8c866096d744f8f427e32d157a8c95c1be6c8b3,412,412B
ReadMe.txt,/thrift-0.12.0.tar.gz/contrib/transport-sample/server,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",d9425c53af524f23329706a416f34e1a,33f3ab843755a43923129c587ef87b58552a810a,dfdcfd67e84fa7eda077f443b47d1f28611e4b905e1bee3cdf773c79f60b9ace,1668,1.6K
server.cpp,/thrift-0.12.0.tar.gz/contrib/transport-sample/server,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",376a77469c4f15dfbe4f10abc4c3e534,e3332817bc1de8db71db516caaaa192957030947,9f757a8f5b7067858105567913c26fd4de855ff23d3faf59a941ae443adf9455,4732,4.6K
server.vcxproj,/thrift-0.12.0.tar.gz/contrib/transport-sample/server,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",c94103cd56109847981785795cf48a8d,b29f9e49e18612e9e4d547ab6aa275a3d8c246fd,6560d23c8628e6f0ad1713fb890b66e6c89017c12117e43289e0781507a73179,5930,5.8K
server.vcxproj.filters,/thrift-0.12.0.tar.gz/contrib/transport-sample/server,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",4c5ef18097264ed15749f396de09e2bb,a6fa45f4e8f8ffbc6508d2a1a68ff84548c579b8,7218cb0095e503486b9239716fae3d0cc761b46aaacabc34d7f54d3ea4c81a23,2459,2.4K
stdafx.cpp,/thrift-0.12.0.tar.gz/contrib/transport-sample/server,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",b26657ec5bab5f5338a2edf0fca3b18a,0e5c0baa92c90025beefea05b3f09d9f9b2c1961,ed3444763d6541c98ca6f2f33d165cfbcb1c79a0b282711100117b92926d7c34,285,285B
stdafx.h,/thrift-0.12.0.tar.gz/contrib/transport-sample/server,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",b16a9da4d0b6e029d5a117595b718eae,4fd1e2c29dfdb9a41fc1b58ecfd93272961f3ca7,e0b7e3cb5ebcf09cd29d4b879c5e72928bddd0b00a49e38d8bc9bf3a32f9eb63,305,305B
targetver.h,/thrift-0.12.0.tar.gz/contrib/transport-sample/server,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",0ee32c85c7df3fe7aa3c858478b0555c,d4a2b979433bed85b0a6402bfc0ab2a5dbfbc731,7f988ed4cd4fe1acdede1f014931a08c508cc82f9407bc2b869ec2195c10c9c9,306,306B
thriftme.bat,/thrift-0.12.0.tar.gz/contrib/transport-sample,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",301953c742a466c02011805786c5d1c2,4afd06809b81396b53ba9d49ecb45da5c845a167,6f3c00f49ca4de6c1e97b828a7391620f656ebc343e7a550cee07901ab9321a5,35,35B
thriftme.sh,/thrift-0.12.0.tar.gz/contrib/transport-sample,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",8f52259328a837c2010e68817e3f887d,e175ad988c446ba4852d92f1bd038041f299eef4,6dc0d97ed937542d24bb5e93e8fa6bddf74fa443b5766309692b8fb6589ccad2,381,381B
transport-sample.sln,/thrift-0.12.0.tar.gz/contrib/transport-sample,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",38405be7aa9c4e8f4503751743d9d833,97303a3e29e02ec8e2f26512b72953a1ad636176,5a68fe5af7bdeecf7fa5fecece550644565f27d949411fb56030ea62c37e8eb3,1314,1.3K
README.md,/thrift-0.12.0.tar.gz/contrib/vagrant/centos-6.5,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",eb3de23d58344f3000303fca0bfd65d7,89692307b485178126e155b5d434784b7b8ed2e2,78138af06bea9a1feba79ad686847fe6fe081c6a05553b886c2f07095a3d84af,2690,2.6K
Vagrantfile,/thrift-0.12.0.tar.gz/contrib/vagrant/centos-6.5,SCEA AND Apache-2.0,99.00%,"Apache-2.0,SCEA",ad195cae0506c76e1fc524a69d98b337,b7521883f8061c47cefb432350e59e2bedf21a9b,35f23f2a89cd753bdf31cb210f5336cd8a88c57ba596392bf04ae0378932ce65,9966,9.7K
Makefile,/thrift-0.12.0.tar.gz/contrib/zeromq,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",da7efc79b596581b8b1e4a0b114dbe2c,cf389fb93a2733976f3cacf8c864d35579d46404,eb11dfb8aae0a4362a8337f47c7b04b33801af8a27efefa4f4929152516eea30,1001,1001B
README.md,/thrift-0.12.0.tar.gz/contrib/zeromq,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",637703d7f48b72fa8d2abba6256290ad,39ce31ea4b56da7ca64b522f10b7695a95689069,7e38a84e0ac12f25a7e4464bd81c050e09421682b3a16991e6411c6e9b26632c,1748,1.7K
TZmqClient.cpp,/thrift-0.12.0.tar.gz/contrib/zeromq,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",3e59fad25c11877f0ea4ee42c5e0da18,e6b99a8692996f3dbb2e08af7070785a4d8e10b1,cba0fc92dd822ca45ac320eff5af946d7240e3335bd2e347ed82a1fdc6b3af5b,1501,1.5K
TZmqClient.h,/thrift-0.12.0.tar.gz/contrib/zeromq,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",cdb3e1f8ff2cbc9dc7bf78019b153b22,e242813b3fb118279e20515ab77211f08b643de3,a54990bcfb634a121c8f762d8b7c8d2645255a73fc8357a433cb41dfd08e988c,1771,1.7K
TZmqClient.py,/thrift-0.12.0.tar.gz/contrib/zeromq,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",2fab93e6225448e6c685e05d56b66f2f,9bc1754f7d0d11ea4946acc7484342a95c745a15,79412f544b8d15dd193359056022d1e8c060053f5373b78b34bc56b6a3cec126,2059,2K
TZmqServer.cpp,/thrift-0.12.0.tar.gz/contrib/zeromq,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",cd1c3b82946bd1c441ff8369c1510dd8,41c0c14c2b812a8e417e426a7eca98d63cd580fe,971f294f3920c28d81de5ffe058fd072b041fd9c0251a6e3698e6ead6f7b7744,2913,2.8K
TZmqServer.h,/thrift-0.12.0.tar.gz/contrib/zeromq,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",87dfb811ea873d546ed7504799d13bdb,6f3863d93de97ad068b5c22802273ef153fbab89,0646116ff2069a6de937459bc67e2fa79f94c412a24be166d461eda166eef01d,2145,2.1K
TZmqServer.py,/thrift-0.12.0.tar.gz/contrib/zeromq,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",f88b2c4971a99b7962fa8a8dd24c8602,434f0d949578605eefce64895ce11e252e75cc3d,6572373e6781348b0cd98ff110af25d03f99f7c270b33a4ba4c049dd1e6dd956,2709,2.6K
AssemblyInfo.cs,/thrift-0.12.0.tar.gz/contrib/zeromq/csharp,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",140707c0862ef57bea3a3ae5e91f6afa,2c9122af18aaffc7195d2d1e0da6d2f7864ff7d5,feec3a6954e2054b6a5affa25185f9aa817486992107d7cf749866a897987216,1851,1.8K
Main.cs,/thrift-0.12.0.tar.gz/contrib/zeromq/csharp,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",0687a9edab50ad63311c2bf44c29e5ba,b5feeef7378ac33013921ef5c18fe39bc25a3bdd,8a37fe87b3fe7e95501b74609dd0264537a29fefe4a82da011dee02893bb3d51,1205,1.2K
TZmqClient.cs,/thrift-0.12.0.tar.gz/contrib/zeromq/csharp,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",49866562599dff9a1aa1bab92a7afef4,bf3f0fdeb6c510488bd5f53b41255214e12955ea,515b97b43c97861f36f41aeb0456cbd29f06499def48721a405beb99b65d53da,1795,1.8K
TZmqServer.cs,/thrift-0.12.0.tar.gz/contrib/zeromq/csharp,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",6afb358e58796519c28f30b4d4fbe704,c6f09cf70806aca995c79c464239953103e57e2d,a2db774d2a5c99adfd660a094f6fc3729bed8c883bba2b60a1f449f33abda221,1233,1.2K
ThriftZMQ.csproj,/thrift-0.12.0.tar.gz/contrib/zeromq/csharp,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",1e899702eef150bf99b11d4a80a95ef4,2c5c9b64c19aa9a1815968c237887b13584a8f59,2990c7ac95333f344ff803e991c0849f1bd35271280e1f2de7742decd118e409,3847,3.8K
ThriftZMQ.sln,/thrift-0.12.0.tar.gz/contrib/zeromq/csharp,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",e8a7021482baba03479d182ba2fc8427,9744aac3ba3e2357ed65081560e6a2139c11d7f5,63c992c1158ec82dc3a3a53a04ec41d1cb4e30260526323bcf377c3846640327,2510,2.5K
storage.thrift,/thrift-0.12.0.tar.gz/contrib/zeromq,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",8cf38590f3b0bda426cab126c880a5fe,24a2748e2d84722246d4e4f2bc3c37fc94e3bc6b,f4be77b55dbfd943bec4e0790dc7be4b242489c4920cbb07e3eddf2f38af6faa,68,68B
test-client.cpp,/thrift-0.12.0.tar.gz/contrib/zeromq,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",4a8afd8a857f5f48521963533bd8c063,3e5b9794d47229c6b4355b20915905c3d4999eb1,04d2e171945a6151f24e3ea618400121bf2e4681e0dea80f45588c408b9b0bce,934,934B
test-client.py,/thrift-0.12.0.tar.gz/contrib/zeromq,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",7379ebd4d05016b5aadb637e6579fba1,fabd0344130284a041441d7020b88564d0a0a821,dec735f564ee48a403e299d92e9f3a69351d3a44d560b718c47f0a54e641e4c8,808,808B
test-receiver.cpp,/thrift-0.12.0.tar.gz/contrib/zeromq,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",6b468df0c04838c23ad7b647ce667055,843a59a4daa9c9e632c237282aef234ee292c79b,c59706a9b5e9c7b6269fdf43500a0219999d9ec63e4cd70c7ce6a182e67e1c6d,820,820B
test-sender.cpp,/thrift-0.12.0.tar.gz/contrib/zeromq,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",5431b00786a6bce148c0748a2bc59e07,384fd213baafd2df8b16950679327c25cee63b79,8ec7182b2681c73aa843e934e2bfad2df9c3f899a79e2e80e5e11500a916d87e,753,753B
test-server.cpp,/thrift-0.12.0.tar.gz/contrib/zeromq,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",9be11003db1bd35dfc3a971c46737903,9b03ef1c02688c723abd855902e84bcecea4b7b3,dfd90b4bfeefa7f2f349fec8e8526356d7bbe7443e41795e7e8d4a007e447994,987,987B
test-server.py,/thrift-0.12.0.tar.gz/contrib/zeromq,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",d94b4206d3df1ebed454d3418d229987,0b4d380dbaa29122cc0b7dbc0e89133f8f4d6840,983518ef831887cccada9868c41a831b545c407bacbca0cf952216c8502c6519,804,804B
README.md,/thrift-0.12.0.tar.gz/debian,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",8af769b65f5120c2aa775f9ec6819d8b,47dc23d46bb92d546d4c817b15cdd84d54e13cd3,b063709f0a26774bf98ea9f6a58be191c7dddfc8b5b202aefb404bda05a06fce,714,714B
changelog,/thrift-0.12.0.tar.gz/debian,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",ef296bbb17f60c2807548e2dbfdc5a9e,ae901ecb81fbd91e48cee26f0fcfce784780e4fc,87ee311a069db15ac1472cbaffd5f75b403ae349b137527b8246a101075d3c6f,2134,2.1K
compat,/thrift-0.12.0.tar.gz/debian,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",7c5aba41f53293b712fd86d08ed5b36e,b6abd567fa79cbe0196d093a067271361dc6ca8b,2e6d31a5983a91251bfae5aefa1c0a19d8ba3cf601d0e8a706b4cfa9661a6b8a,2,2B
control,/thrift-0.12.0.tar.gz/debian,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",2d659ead56cd4960c541c2e07b4448a8,b4f4c98a0d3e5cbc96f5389b51d8866971b94de8,25a691bb39b5ed45e6f2e03c44dbfbcbeb437a3c6c4129b0bbd0ab0d3731e440,8945,8.7K
copyright,/thrift-0.12.0.tar.gz/debian,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",0df521559b8bab5c708cb21d6ecab995,3d40f10d6cc781d1ee6428f313479ec01580529a,5fd2b487739accc11be7a0583f890748c89c3d542ef3ef9571a3f134af75df59,5086,5K
dirs,/thrift-0.12.0.tar.gz/debian,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",a4dbeb198d9817a5770d68f9e548ba44,4b103272a656ca3ff8da6fc341abb5478f1a0732,9673ccef0ad039c5c43a82340b0431f4103c76f3a2da57ada69b93ae91eff05c,17,17B
docs,/thrift-0.12.0.tar.gz/debian,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",ac036608c5c402f92926505d0f0ab0e4,9b9853025e82ad275c67117e2b3cd217ce3e439c,d0919d5bb7576d4b1a495856f1e561985d1063a8e22c74dfb90a5267c165331d,10,10B
libthrift-dev.install,/thrift-0.12.0.tar.gz/debian,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",ae1fbf25b425b5f0441e257985c54961,4f02f9d55b598fa89d2fa686c6b71ba9de0702dc,16b680b2e768cfbebf7874d3107a92dbafb54b6f225494c12c1f7de32fc2791d,55,55B
libthrift0.install,/thrift-0.12.0.tar.gz/debian,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",6c6e8b4076bacc244df17570ebd14d89,d13e9678b05207b8fe7c0807f8d732ea7e4d8bcf,6dbc942aa50d7746d92e7f711bc1dfd574b21299feb6d44f42e5c5da4ff177f5,120,120B
php5-thrift.dirs,/thrift-0.12.0.tar.gz/debian,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",48ccd316f7e5364785b4a5ae34410b48,f55382013aa2e40b5aaf102b05a3f26d734ce67f,ea1a9fafe7818d80fec08dcb35f80716813b83becf0fb9e39420d62658b50643,16,16B
rules,/thrift-0.12.0.tar.gz/debian,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",659ee7b0331cf0d5020eea6394af72a5,86a86e6bad605d33e68c9e76b20b54dc8180796f,b57834e31dc8730daec36abe875bfe57fa049feddb563dece03238b7128ec517,7081,6.9K
substvars,/thrift-0.12.0.tar.gz/debian,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",88439ed5c9f71557adcf5ed165e5d5f8,8fd85dc4f0bf98cf0518de71d1af978b509e1e46,e5b357995a92116c299e9c41ed752a0ced358951cc8322e6b93ec27d77ca0e5a,28,28B
thrift-doc.docs,/thrift-0.12.0.tar.gz/debian,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",7d2e95ac55b6d2d9acf5be21740a1adc,07b2099bfe5b6ed71ac2f67625a8fb15c99cb15d,da1248965fb25d1f3605141a81c502a21835698fbe06ed5d7b7c828e65175cbc,8,8B
thrift-doc.install,/thrift-0.12.0.tar.gz/debian,(Apache-2.0 OR SCEA),100.00%,"Apache-2.0,SCEA",7d2e95ac55b6d2d9acf5be21740a1adc,07b2099bfe5b6ed71ac2f67625a8fb15c99cb15d,da1248965fb25d1f3605141a81c502a21835698fbe06ed5d7b7c828e65175cbc,8,8B
depcomp,/thrift-0.12.0.tar.gz/,SCEA AND Apache-2.0,178.00%,"Apache-2.0,SCEA",636e2d2075c5ec88671ae84f3e69d6dd,217e04a768f3c9407fcc1cca1838651e6aa02326,534cc0f4c4bfc8f2c5a674741e46abfcc033776a011c3d5bc48cad7d0394ef91,23567,23K
