filename,directory,license,confidence,rootlicenses,md5,sha1,sha256,bytes,byteshuman
MiniZip64_Changes.txt,/zlib-1.2.11.tar.gz/contrib/minizip,Info-ZIP,100.00%,Info-ZIP,ec302a2b5e19af31263ce77260dd49d0,cb10d2af06d59532c6d462ab0dbd2b79c55a5834,302c62b328647f5472fb7755249a83459be7f8ffb1fae07e8ba318fce8f4126c,109,109B
MiniZip64_info.txt,/zlib-1.2.11.tar.gz/contrib/minizip,Info-ZIP AND bzip2-1.0.5,74.00%,Info-ZIP,ab61e7d58c5c7114a6c531ce36ccc3e5,e1f5511bbdf9715bb2f18e4d24924cca3275fb24,122719c32ef1763a5f6ba9c8cdefc1d78a76f7156b09e7b6f69b73f968e0dac3,3048,3K
configure.ac,/zlib-1.2.11.tar.gz/contrib/minizip,Info-ZIP,100.00%,Info-ZIP,41b1495a0615dc17dbc5f4c74941fc63,9f3a1689b5b848b0b21035783601b97155a0a691,35330dc0c6188127afd339829d91b19739d23bf3b7301bfb04f775a6fcbbdad7,787,787B
crypt.h,/zlib-1.2.11.tar.gz/contrib/minizip,Info-ZIP,100.00%,Info-ZIP,6e72c46776f0db175ec8f15144a3c250,94f289e1b0403b01289b10c6b32ed7d1471fa0ca,8e872b60255b8447da99885c7159c2e1f1bb8143523bdbe71784e60f98bfd67b,4735,4.6K
ioapi.c,/zlib-1.2.11.tar.gz/contrib/minizip,Info-ZIP,100.00%,Info-ZIP,e8a6cc43207a37d631d9e90bbec6e6ed,2846a21ba725da90aa3a67024d8107daa793f5f7,66b39c27042f6ad12cc12efb0c82cdf100c6640b5fa959b8b866e252966113a9,8225,8K
ioapi.h,/zlib-1.2.11.tar.gz/contrib/minizip,Info-ZIP,100.00%,Info-ZIP,7d6c0585719ba47fd356795801befc6d,e71518ae9f172eab44a2d8f52b3f80b0552070d5,8655408534b78dc0889a45f9359fc6d2d5c8e8d8443b81ede596f954c720ef48,7051,6.9K
iowin32.c,/zlib-1.2.11.tar.gz/contrib/minizip,Info-ZIP,100.00%,Info-ZIP,840ce05a6f75ee1683460b9873b120b6,ca25851a0d1dfc989aceb2461dd2d5ec88649b8d,2c05bc374d3d847c6a9f29eac9d674abba7659d1e91e34e172248fcb5c274d51,14223,13.9K
iowin32.h,/zlib-1.2.11.tar.gz/contrib/minizip,Info-ZIP,100.00%,Info-ZIP,818e2950cc00d787eaa9b710007dc53f,4fedf239afafc20e420c5fec678dba91c1dd0074,586f22b9c3c64da253ce2b518e0fad61f19a7b47b289fc704cc9708242294c49,851,851B
make_vms.com,/zlib-1.2.11.tar.gz/contrib/minizip,Info-ZIP,100.00%,Info-ZIP,7db484a6aa910e703838859f33867d02,79d9e7c5d124fbcf79bff4509b51c09600b33a34,65736d9c4888f2373d3db0a13864d150c5040453f5bc2a5c8784379a7ea67590,901,901B
miniunz.c,/zlib-1.2.11.tar.gz/contrib/minizip,Info-ZIP,100.00%,Info-ZIP,254fe0695464d4cbbaa1fdc0c83c6a3c,54e7b5392ee6600c91c9c423561941a571aaf715,ced49f20c62536a8ffb270b35cfa4994a1dcdce45f8cf059b941c94ca0022666,17763,17.3K
miniunzip.1,/zlib-1.2.11.tar.gz/contrib/minizip,Info-ZIP,100.00%,Info-ZIP,1f4ccb34373f0b46ae4fa7f3c731ae3b,e925714d46251f192d3266ef4a4cb64d292eb787,66d8684392167091ef0fe01598d6a0daa26e7e448e2df6c3cb257487735b83f7,1861,1.8K
minizip.1,/zlib-1.2.11.tar.gz/contrib/minizip,Info-ZIP,100.00%,Info-ZIP,c7758789cc7e9e99f07d0e758475ea28,17a13c717cd030c037a407f59d0d14d2c25e4e05,5404596e8e5587a52f563906119f32ceee30a6d97a966afa5c7afbe4d373e210,1462,1.4K
minizip.c,/zlib-1.2.11.tar.gz/contrib/minizip,Info-ZIP,100.00%,Info-ZIP,e2a4a0c1cad4ceb1f77fb3b7e813bb35,f47c6866b347bfff1a54c680b6c393d7c02e1d8d,fdfcf83979ef2324c1455d369e8add8678c804939d412ce53f8b024578ceabad,15034,14.7K
minizip.pc.in,/zlib-1.2.11.tar.gz/contrib/minizip,Info-ZIP,100.00%,Info-ZIP,bcbe781316bdbd05584063176b90d672,6a19e706e976d4e7b300d7ae294973fa8278ab14,8b6670b42d8e5e519e1cc89db093efc07ba23cb1ddfedd3c93ff2df08c3ce8ac,263,263B
mztools.c,/zlib-1.2.11.tar.gz/contrib/minizip,Info-ZIP,100.00%,Info-ZIP,174c6f2a32dad5023616fc45855d8c59,0f6dad6443b0f347ac6b17563014f50c7b4fd17f,cd887c4af6d20823bd15f24008b10acf01969b4165d7848656bde843a92428d7,8146,8K
mztools.h,/zlib-1.2.11.tar.gz/contrib/minizip,Info-ZIP,100.00%,Info-ZIP,7caac7503f8f002d61e0f0e5b7f33bc6,907243f7cea46d38ad12f6a6d6e01adb4d74f1b3,6f82c52279e8f79165f4446be652e5741a49992ac58632470335aa34c564072a,708,708B
unzip.c,/zlib-1.2.11.tar.gz/contrib/minizip,Info-ZIP,100.00%,Info-ZIP,e6ee69414e1309f0669ae661ca56a7b3,279d344d1b214a74bc98409dffb69047e6887220,497adf676b1cae2a7afa834e4aba86383f7b697f5fdd03a8179ea9024a431cf9,71055,69.4K
unzip.h,/zlib-1.2.11.tar.gz/contrib/minizip,Info-ZIP,100.00%,Info-ZIP,11ae6a9d654c95c47da55fe16772a1e5,4236476513b299f00f9637f7ad3e3631ebdec2b9,d8dc58fc0121b6a4b98f3028205bb253f956b1ddf791e9ced3cf44892502a01f,16352,16K
zip.c,/zlib-1.2.11.tar.gz/contrib/minizip,Info-ZIP,100.00%,Info-ZIP,4fb98be7d5558dd0e8bb210c18f2ba1e,885d9e822859c3b6a6f0656e3d0c8c97af6f6fe7,00f403cb7810578b4b2687dd55fb132c850c3630fba2f3704a8ab896fcc8209a,65842,64.3K
zip.h,/zlib-1.2.11.tar.gz/contrib/minizip,Info-ZIP,100.00%,Info-ZIP,e1495f151b00503a64aae7b375cc3b80,8cef828db4766401b91bec9b47ca56a3118705fc,96163fc140e4bf08752e014d20a1eac3f5adcdc408366f6d79c1895f2599cf08,15366,15K
example.pas,/zlib-1.2.11.tar.gz/contrib/pascal,bzip2-1.0.5,72.00%,bzip2-1.0.5,6e41517081b62c5045e67146c2b5c3ec,51c42c32667ef6fc0b4b51867afac971fe11c15c,d842d456ecb6ff80e34cee2da31deb2072cc69ca837497bea8b8bee203403474,15687,15.3K
readme.txt,/zlib-1.2.11.tar.gz/contrib/pascal,bzip2-1.0.5,72.00%,bzip2-1.0.5,6f8616a2ea8e227457c9f191b4c71018,c47cc3ccdb450bd0d3d1d0e6f52746a2c0ca8541,02f997c37991ddae0cb986039f7b4f6fc816b3fd0ffd332cad371d04c12cf1b9,3004,2.9K
zlibd32.mak,/zlib-1.2.11.tar.gz/contrib/pascal,bzip2-1.0.5,72.00%,bzip2-1.0.5,b2cc80e48f2aa69be40b6f52ba3480c4,ddf83b34d4c7d41ace39f96b5cb13fb390c8d2eb,850e91b6c9ea05de61a411cbda16fa0f10118cd88bb32c4b7226988776f8d511,2360,2.3K
zlibpas.pas,/zlib-1.2.11.tar.gz/contrib/pascal,bzip2-1.0.5,72.00%,bzip2-1.0.5,026e00db1f7988e09ba4b6069adc3957,6366310dff32cfb18b9e950f8c530304a9fd83fa,28b90aeeb3da8d1f6a98ab9f5f1603d08aba5bfabc50827d3f15e661268a51cf,10127,9.9K
Makefile,/zlib-1.2.11.tar.gz/contrib/puff,Info-ZIP,100.00%,Info-ZIP,82987a599277217cedc2ff78b2c3a63d,6c9c12d0e19be923abf86e2584a23a781d81cb06,d9d738030464aaae354196c14fd928adf591832fce7d71ac1977c1d8d4923a4b,1899,1.9K
README,/zlib-1.2.11.tar.gz/contrib/puff,Info-ZIP,100.00%,Info-ZIP,948659135181da512e6c37dd759d142d,8f68ce02019463af0813a0db20c98bfc8e3c2ef7,aceca4bc1bce7d9445b8bc9b6640c672d95708185f6070d3a3baae7a9d102caf,3076,3K
puff.c,/zlib-1.2.11.tar.gz/contrib/puff,Info-ZIP,100.00%,Info-ZIP,b34af8b5903cf6dcd5c9e665cfed84e1,3c31e70c07929fabd5b3454ad8da39e8492633f6,6d0eef92e115a42e570b79d8b07a04af5ccbd6b3f3fbca9cbc61c49db9c9df43,37883,37K
puff.h,/zlib-1.2.11.tar.gz/contrib/puff,Info-ZIP AND Zlib,151.00%,Info-ZIP,7ecbeeb67e09a843961187673974f86d,ce8b988a404446fc8558b198d3cfeabcad6d16c5,969b7be2a930db0cdcb19b0e5b29ae6741f5a8f663b6dba6d647e12ec60cfa8e,1415,1.4K
pufftest.c,/zlib-1.2.11.tar.gz/contrib/puff,Info-ZIP,100.00%,Info-ZIP,897a1a43df17f320444e8d386fecf1c0,e2318f2de8c7355385dca2c9d9422500f4927fc8,8ee0da78a1221a3c2036e22eed06c2faa27a671a46565a60e10111d4ee9c30ee,4917,4.8K
zeros.raw,/zlib-1.2.11.tar.gz/contrib/puff,Info-ZIP,100.00%,Info-ZIP,ae1471955182e98038420cdd6a4ad028,2477f0a2d20cfc6272b91fa36d45c90dcda386ab,b7b0887089f7af1f6d1e0b4c0a1e8eddd10223b23554299455c6c9be71b653a3,2517,2.5K
testzlib.c,/zlib-1.2.11.tar.gz/contrib/testzlib,Info-ZIP,100.00%,Info-ZIP,9e59472f7750d8d727a5cbdf94d8ce2b,6833222dcd2b5ee1c7241f00efa6edfde4991ffa,c6c37b35c6ecc9986a9041f86d879cc37a9e4d8315af9d725071eb3b2cade0c5,7643,7.5K
testzlib.txt,/zlib-1.2.11.tar.gz/contrib/testzlib,Info-ZIP,100.00%,Info-ZIP,9fc09497cd386635010c5b665cac77b4,89f8964acc535861273f1f156a24ed2ac4cfa37a,2359bbdc84eb8a04e0f1cd16cd81a2896e957f2ad58dab3ca78ef55b7d0dc577,205,205B
Makefile,/zlib-1.2.11.tar.gz/contrib/untgz,Info-ZIP,100.00%,Info-ZIP,45070687ecca4a8953f666b91a4b54f4,b31cf680ad6e873da3c897c6b123a5fde4cd5151,8f5ab1564813e091cea8f1bb63da32fd80ac763d029277b0cabf50f60aceefe1,234,234B
Makefile.msc,/zlib-1.2.11.tar.gz/contrib/untgz,Info-ZIP,100.00%,Info-ZIP,d3be2a78c4fd759d1578b6d91f8430c1,3d3a312c38dd7e3316ddb553e894734f42d28205,d0f537de11d9e0e36e2a98b3971c537265f4b533b4c48797094365ad9ae8388b,281,281B
untgz.c,/zlib-1.2.11.tar.gz/contrib/untgz,Info-ZIP,100.00%,Info-ZIP,1ff457742eb3588db60fd059d56a5dd5,260f16a4110f43071b376af97c4119f5ecf902af,9a12d774301d252dcd38bba07ac369319da4c04c4fef8a50fcbf40aebf29c2a1,16542,16.2K
readme.txt,/zlib-1.2.11.tar.gz/contrib/vstudio,Info-ZIP,100.00%,Info-ZIP,59ccc97a1d79963cdec10a7005f21133,066affe7fd1e8a9e54ef08d63abee644bb821c03,2a9ca40b68274f4d37649dfab9e5e867a000883592b4ab8fdaec8425a63052c3,3109,3K
miniunz.vcxproj,/zlib-1.2.11.tar.gz/contrib/vstudio/vc10,Info-ZIP,100.00%,Info-ZIP,fa427177a54ab86e4b126116f34ecf8a,70048ae1ef9a404d49ae943878fd30ddee54c121,dd607d43c64581172c20c22112821924dfe862f56b2e5eb8780bdd0714d9527b,18969,18.5K
miniunz.vcxproj.filters,/zlib-1.2.11.tar.gz/contrib/vstudio/vc10,Info-ZIP,100.00%,Info-ZIP,048091db0ef98c95b4674d4d4a46c964,320d0a38475bbfe13314956d0ac7927cb7d1f975,c3db9f97952683e688ad83c13bb94c816ac3e6b5f277fdea545b0650c125aa6d,921,921B
minizip.vcxproj,/zlib-1.2.11.tar.gz/contrib/vstudio/vc10,Info-ZIP,100.00%,Info-ZIP,5b6ea18f33d45f32c7c52f9b63c56d73,530a1f4869bfa4cedf0f878fff4480535bd5b1bf,af73f2cf8ae51e65e85342faeb40849a2310c97bc77def42b38d7070460a6cf0,18549,18.1K
minizip.vcxproj.filters,/zlib-1.2.11.tar.gz/contrib/vstudio/vc10,Info-ZIP,100.00%,Info-ZIP,72131998544b1d1ce5c35fff7ae69db0,21845c87ed7730c73605e936de851eaa23222f30,83db58d87f5d7ca84b6087aa1f62b15cbc296194c8cf76e47a271f9077b4f3bd,921,921B
testzlib.vcxproj,/zlib-1.2.11.tar.gz/contrib/vstudio/vc10,Info-ZIP,100.00%,Info-ZIP,0879c03e97afa7051526dd972718b475,da5c9e1922fa655c534811676563df7c31fb36a7,1525ed0893db56db44ec68675c8da3c229dc7867166dfc0428816783d16ad43b,27312,26.7K
testzlib.vcxproj.filters,/zlib-1.2.11.tar.gz/contrib/vstudio/vc10,Info-ZIP,100.00%,Info-ZIP,02632e0bdde13c80630d75ad130af599,76e2f85e212116be3a0142703c2d68b09b9b79d3,d7e04ffa467d417dfa3c0f1c64234cadc84882101bbae483f0a0f5d3d6b566a7,2139,2.1K
testzlibdll.vcxproj,/zlib-1.2.11.tar.gz/contrib/vstudio/vc10,Info-ZIP,100.00%,Info-ZIP,e6abb2e275cb6d056b0b49ffca125fc4,d3a849fce0bca235516932604c5c9bcbd2fce125,3f317d8964f17901c3e68bff5deaec10b6ccc50a572235999e8097292692984c,19022,18.6K
testzlibdll.vcxproj.filters,/zlib-1.2.11.tar.gz/contrib/vstudio/vc10,Info-ZIP,100.00%,Info-ZIP,35e42b8be068e38e6642a3bde8d20299,d14872425639811364dc265fce04045bcdb11ead,682a485f0184aabba94e12e1b284499195f37c176d43ecee0484f31e4d636f6f,923,923B
zlib.rc,/zlib-1.2.11.tar.gz/contrib/vstudio/vc10,Info-ZIP,100.00%,Info-ZIP,7e770b6d4d11f5a912458d5f5cd8e7b8,e67b5d0e28bda140346388d087b2c13cf7680a1f,e8b581eb16930e0213d37143a5f17868839b22c758b23981a29484e17093c494,957,957B
zlibstat.vcxproj,/zlib-1.2.11.tar.gz/contrib/vstudio/vc10,Info-ZIP,100.00%,Info-ZIP,002fa9b3f7f92ca6c8558474d291df19,2dfa4c3f4422c58c7e8d142c7fc9c4c11191f705,2a38222d6c034d7e0b843c3f0540dc6c53dd48f942ae29f31620ca0327248c8e,28012,27.4K
zlibstat.vcxproj.filters,/zlib-1.2.11.tar.gz/contrib/vstudio/vc10,Info-ZIP,100.00%,Info-ZIP,fa684ecb9b7ddd26f01523bce078b18f,e9fa98820edf15ae1eedc2101f30c3cef2d935e8,d9a2c381e51e4d6f027f3517db7db81656e43cec02ed9abf267a0fde6f360180,2514,2.5K
zlibvc.def,/zlib-1.2.11.tar.gz/contrib/vstudio/vc10,Info-ZIP,100.00%,Info-ZIP,2271100b7757c4693b11cf0774e4db5e,e869e83b39cc26f7323352081f777b3e72a53c93,0124fea28bfee49c8a19dad0ed5a49277d451018b4affda5a389e64ad15f44d7,7211,7K
zlibvc.sln,/zlib-1.2.11.tar.gz/contrib/vstudio/vc10,Info-ZIP,100.00%,Info-ZIP,0346af46dff2a59b22e51aaf67930201,4f2ed833f8ff01bdfb27c65d88de1957aea598d3,e659860f705f31b87ea9139a3cb4ebe1561e120bce495383a54614fc82b49990,10153,9.9K
zlibvc.vcxproj,/zlib-1.2.11.tar.gz/contrib/vstudio/vc10,Info-ZIP,100.00%,Info-ZIP,ca5ae9c4b8558f8c4d303b46e694a8f2,ae00729a7c8f1041498b6fe354aff1713c7fe325,3108badf710e2f4a64eab4e7deae6642fb68cc0d94018e537149f1761e215133,40243,39.3K
zlibvc.vcxproj.filters,/zlib-1.2.11.tar.gz/contrib/vstudio/vc10,Info-ZIP,100.00%,Info-ZIP,16267b153514d3f39d1b7c48527372ee,79d4ef79d8a67a831264e1542d13070619c6eade,58404ba7703c68025bec64b8a17ff1fc7f3a35d15d17ae3bcc4fa753f1348425,4039,3.9K
miniunz.vcxproj,/zlib-1.2.11.tar.gz/contrib/vstudio/vc11,Info-ZIP,100.00%,Info-ZIP,86f17e0090299a0470d5ee59073406db,1b465b8db5b2651282cc0da57a27f76801a05cbc,746e4c11fb8af4bcd6a9d68ba81ed1dc366a5de3bed56b291ee969ad733a7bb0,19150,18.7K
minizip.vcxproj,/zlib-1.2.11.tar.gz/contrib/vstudio/vc11,Info-ZIP,100.00%,Info-ZIP,c4b2a63a1f59196dc1b105c89dcb4816,eafb9f2fa4f89d876f3819e756799b69cb9b2e1a,340617cae9cf4fcb003308021d3782ec3639e60d62d79a3aafc0a50bb55b061e,18730,18.3K
testzlib.vcxproj,/zlib-1.2.11.tar.gz/contrib/vstudio/vc11,Info-ZIP,100.00%,Info-ZIP,33a7b27fe1d9aec556781db0c4ecb5bc,24acf8bef08c985c250f0eb555ad94f7e2f04846,589eec6ef6d818564ead938a629fda50abb6cbf8054b9f66ea780765c1a1b3db,27583,26.9K
testzlibdll.vcxproj,/zlib-1.2.11.tar.gz/contrib/vstudio/vc11,Info-ZIP,100.00%,Info-ZIP,cd0082879b0e215569c605266a8afaa0,9c4618693842092678ae885ff0a44139c1f6a4ac,583bdef522b0176829f0d8139ea2a88b9cbc14379d1334f3a863989ed3df9b67,19203,18.8K
zlib.rc,/zlib-1.2.11.tar.gz/contrib/vstudio/vc11,Info-ZIP,100.00%,Info-ZIP,7e770b6d4d11f5a912458d5f5cd8e7b8,e67b5d0e28bda140346388d087b2c13cf7680a1f,e8b581eb16930e0213d37143a5f17868839b22c758b23981a29484e17093c494,957,957B
zlibstat.vcxproj,/zlib-1.2.11.tar.gz/contrib/vstudio/vc11,Info-ZIP,100.00%,Info-ZIP,68876762bd4a6a95a6caa2a9ea357de8,223df1a7f2b79131c10230eb98d2112c93b9f977,51aa752698d96df065a9ece02e293492f681b59a8077f036a5a60367dc621e87,27927,27.3K
zlibvc.def,/zlib-1.2.11.tar.gz/contrib/vstudio/vc11,Info-ZIP,100.00%,Info-ZIP,2271100b7757c4693b11cf0774e4db5e,e869e83b39cc26f7323352081f777b3e72a53c93,0124fea28bfee49c8a19dad0ed5a49277d451018b4affda5a389e64ad15f44d7,7211,7K
zlibvc.sln,/zlib-1.2.11.tar.gz/contrib/vstudio/vc11,Info-ZIP,100.00%,Info-ZIP,6f61e1b1973401a8d09a3883bc1d4ecd,7fface057a73d5ad706203d3f6f1e37b59bce3b4,27389b515997defd080519f95aff87e89fcbe8b26d73c5ebb73c544cfef4d60e,8539,8.3K
zlibvc.vcxproj,/zlib-1.2.11.tar.gz/contrib/vstudio/vc11,Info-ZIP,100.00%,Info-ZIP,67a8a72530d1797e2f4711115a19b3a2,947f29a61b08c158a960687a75b548769a5e1d32,c3dd05e56159aba411475b83656275872524cb3c2fd24d690397d8b634e7e0ed,42016,41K
miniunz.vcxproj,/zlib-1.2.11.tar.gz/contrib/vstudio/vc12,Info-ZIP,100.00%,Info-ZIP,71cfe0a7366431ef50ac350f898e0a61,78d7b8fa17322e2be5d6e36a6b09515e489ba97e,1494af54570f6e93852932956d49a8c25e57b5abc1ac979945605ca9143df9f8,18926,18.5K
minizip.vcxproj,/zlib-1.2.11.tar.gz/contrib/vstudio/vc12,Info-ZIP,100.00%,Info-ZIP,61959b86fba2f58c84bc9a441ad0cbe0,701b614bbab070519b0837758c69aa0443804eb7,9bf128ed6760ca5f019006f178b1c65f4c7ff122dba8d297b64b0eb72feeb120,18509,18.1K
testzlib.vcxproj,/zlib-1.2.11.tar.gz/contrib/vstudio/vc12,Info-ZIP,100.00%,Info-ZIP,fa8301e3d625a36575542248d14c94e3,fec99dd6b063416ef0a48662adad3a421c1a049a,367a06caa399bd09f6b9cb60706820943dd6a6cf05794275baaf421da9c2a0b7,27366,26.7K
testzlibdll.vcxproj,/zlib-1.2.11.tar.gz/contrib/vstudio/vc12,Info-ZIP,100.00%,Info-ZIP,d3121fbcce2ad9726a34ab2992c02b18,0e1bb13edb71d4e1857aa02e1075742fa726490a,93416510256935d79625dc9fd349cfce6968c062d42a138bec404a26b2f92f5e,18979,18.5K
zlib.rc,/zlib-1.2.11.tar.gz/contrib/vstudio/vc12,Info-ZIP,100.00%,Info-ZIP,e3255b9ba8a2e6772034a7f2779547dd,2d3f0ee9f7cc18feff62eb78f064f4b4f45415d9,92d5d3a4938a6350395934153416a7eb74353cdfb2321f45b9ee0b9b16257f39,925,925B
zlibstat.vcxproj,/zlib-1.2.11.tar.gz/contrib/vstudio/vc12,Info-ZIP,100.00%,Info-ZIP,f34ae747f6d75f8417ffb70a71c102a3,38e7d39967856e2a95661f9b5758d93085178d3d,744ff6ac0d4e2dcdf74c7d33b979fbfd2b18550947eb99bfd46dc6a73eb1c68d,27597,27K
zlibvc.def,/zlib-1.2.11.tar.gz/contrib/vstudio/vc12,Info-ZIP,100.00%,Info-ZIP,2271100b7757c4693b11cf0774e4db5e,e869e83b39cc26f7323352081f777b3e72a53c93,0124fea28bfee49c8a19dad0ed5a49277d451018b4affda5a389e64ad15f44d7,7211,7K
zlibvc.sln,/zlib-1.2.11.tar.gz/contrib/vstudio/vc12,Info-ZIP,100.00%,Info-ZIP,ab4ae9b904012b1566ee5a307613d2aa,17e1c07bb0a9d02fc3b1a1ec9c4b1d6c5f2ac0a4,162e0faa80a56d89eea71a0b89377708eec2faa0dc72091cc0abb07fbdea49a0,8499,8.3K
zlibvc.vcxproj,/zlib-1.2.11.tar.gz/contrib/vstudio/vc12,Info-ZIP,100.00%,Info-ZIP,5b779ef8ec6c75419d1fee9a6ebaa954,eca6032321210ba1df7f8743f9fc41c0ccaa1a02,754671c59d8996a846241af76082cc8be1aa5fc079eff530d91a9ab15a0bee5b,41537,40.6K
miniunz.vcxproj,/zlib-1.2.11.tar.gz/contrib/vstudio/vc14,Info-ZIP,100.00%,Info-ZIP,c1bf6aeed421962812df7bc8d9c42632,453b68e1108b382b4d755c9b08a5af37f538d3ba,0312511d4a30cea979c4e36edf994a537ed8a9d924f6b5c536cbcd094773c11f,18926,18.5K
minizip.vcxproj,/zlib-1.2.11.tar.gz/contrib/vstudio/vc14,Info-ZIP,100.00%,Info-ZIP,1f9392b57090712e57df751932b9cbe6,f55c663c7ecaea0aa8c53523f887f680388c2cd1,9e7bb7a6ac723e4b2db900627c366f9bb93a351381995d9c69a50c0126f64233,18509,18.1K
testzlib.vcxproj,/zlib-1.2.11.tar.gz/contrib/vstudio/vc14,Info-ZIP,100.00%,Info-ZIP,b3fc89a41918b28d8757a1d25f0ce629,3c61f30ff4ef922fd1c14484bb31c8e52e9b9305,c3a9369670af4ebea13d036b452be7418591fbb4c03a675699facac5d8dff5d0,27366,26.7K
testzlibdll.vcxproj,/zlib-1.2.11.tar.gz/contrib/vstudio/vc14,Info-ZIP,100.00%,Info-ZIP,b0e3975c1939940c9566847afc003a9c,63b622b44827ded02a631bec50e4d1f772f4b799,69f544898b4275cd3d8e19b8f1f8cb39c1cb98a30cdb033242e4b94c57bfa150,18979,18.5K
zlib.rc,/zlib-1.2.11.tar.gz/contrib/vstudio/vc14,Info-ZIP,100.00%,Info-ZIP,e3255b9ba8a2e6772034a7f2779547dd,2d3f0ee9f7cc18feff62eb78f064f4b4f45415d9,92d5d3a4938a6350395934153416a7eb74353cdfb2321f45b9ee0b9b16257f39,925,925B
zlibstat.vcxproj,/zlib-1.2.11.tar.gz/contrib/vstudio/vc14,Info-ZIP,100.00%,Info-ZIP,efcc2393089500f1776f71fd5db5cc86,20ee6f367909b5b555c0d76476049b21ec46c2f5,9c7c096b47e7875412c98525efcd16db62e094215f0011b9cd739a33ab35d48c,27597,27K
zlibvc.def,/zlib-1.2.11.tar.gz/contrib/vstudio/vc14,Info-ZIP,100.00%,Info-ZIP,2271100b7757c4693b11cf0774e4db5e,e869e83b39cc26f7323352081f777b3e72a53c93,0124fea28bfee49c8a19dad0ed5a49277d451018b4affda5a389e64ad15f44d7,7211,7K
zlibvc.sln,/zlib-1.2.11.tar.gz/contrib/vstudio/vc14,Info-ZIP,100.00%,Info-ZIP,5198a1fde5c1e369764dcba9a08ee102,5a492dc0bb0a953753f6cff5dd005b3f17f8ad95,47a50bbde8ca6336cecd8c0e4b65e515fc46ae84c7b61008ac9864162f777286,8497,8.3K
zlibvc.vcxproj,/zlib-1.2.11.tar.gz/contrib/vstudio/vc14,Info-ZIP,100.00%,Info-ZIP,68f9d89ce57252e0a4d2975fd1cc862f,89afb166f7b1e1c5b1f97c495f27e2167b5cc0da,71fb6ef3b079bfdf4182af17e74c3361ead757467edfc591d9cbe303ccc47b52,41537,40.6K
miniunz.vcproj,/zlib-1.2.11.tar.gz/contrib/vstudio/vc9,Info-ZIP,100.00%,Info-ZIP,39acac8b09fad25c73403d812887cfc9,40de34c1a26fe1fa14efb992d217c84bacea7ef1,b2b53bd9e704bfbe769b863acdc2a3368692ca149c4b4ed2a0761b0cd16c6726,12939,12.6K
minizip.vcproj,/zlib-1.2.11.tar.gz/contrib/vstudio/vc9,Info-ZIP,100.00%,Info-ZIP,a70e977e002d0df86a123ba7b02bed4d,88d892514b4afba218dec574ea241904d263e29e,80a701fb41a61871ce1d25f6b03e571edb6c3abf0aa45375554b6fac52115eb6,12753,12.5K
testzlib.vcproj,/zlib-1.2.11.tar.gz/contrib/vstudio/vc9,Info-ZIP,100.00%,Info-ZIP,a2ab8c8ebdca681348ab0d721f4f0ea9,42b4b89271adf184abb594d092bf4ae4c2431ac9,05fc5a87682b17690d199f424f57f6ad7767b8dabb29a1039bfcb88bca1b302f,18951,18.5K
testzlibdll.vcproj,/zlib-1.2.11.tar.gz/contrib/vstudio/vc9,Info-ZIP,100.00%,Info-ZIP,3bd3847ddb393360355d1012338c638e,086ea8214cfcb33f3512a847f3dfde6154a7137d,25c1cc5319f1c4b7dbdb595c3cfd6ec3ba217818b03b7055ef5ef440b575a43d,12978,12.7K
zlib.rc,/zlib-1.2.11.tar.gz/contrib/vstudio/vc9,Info-ZIP,100.00%,Info-ZIP,7e770b6d4d11f5a912458d5f5cd8e7b8,e67b5d0e28bda140346388d087b2c13cf7680a1f,e8b581eb16930e0213d37143a5f17868839b22c758b23981a29484e17093c494,957,957B
zlibstat.vcproj,/zlib-1.2.11.tar.gz/contrib/vstudio/vc9,Info-ZIP,100.00%,Info-ZIP,2324ada784731ab79fd384114d73c727,235725a6f6285f12aa3ecc248b0afbcaeaa3367c,e8653eea37f3bef097eec2caa55e1f698c3c74c959689bc4e97568e88d2bbc60,19532,19.1K
zlibvc.def,/zlib-1.2.11.tar.gz/contrib/vstudio/vc9,Info-ZIP,100.00%,Info-ZIP,2271100b7757c4693b11cf0774e4db5e,e869e83b39cc26f7323352081f777b3e72a53c93,0124fea28bfee49c8a19dad0ed5a49277d451018b4affda5a389e64ad15f44d7,7211,7K
zlibvc.sln,/zlib-1.2.11.tar.gz/contrib/vstudio/vc9,Info-ZIP,100.00%,Info-ZIP,b34a55b36004333a0bec3a5da1ff25a3,8b46b3778372dbb718fd0f00ff1ee55266b18892,26e58d4b2cfcd941c367fb2a18537b3b9f002f2ac1278b700ea1129c50501452,10612,10.4K
zlibvc.vcproj,/zlib-1.2.11.tar.gz/contrib/vstudio/vc9,Info-ZIP,100.00%,Info-ZIP,f3fd4bfc77606539f961b0aee7e57c4f,82379594550bf43deb4a5114d938ad8ca06fd763,86aa6e33db104c0a0ed4a9f21f0db8572cc7755170217aef18219fdd74b75e9d,28028,27.4K
crc32.c,/zlib-1.2.11.tar.gz/,Info-ZIP,57.00%,Info-ZIP,f9a17af8e4efe8019fca94827ea1c0db,88ea76a1b42bfc247680dd50b450923858f945fe,a04af273e83ecc351bf3794974ab2098d8d960df4044b7b44734c41443ee26d0,14053,13.7K
