/example1.tar.gz/LICENSE.1,BSD-2-Clause-FreeBSD;BSD-3-Clause-No-Nuclear-License,BSD-2-Clause-FreeBSD;BSD-3-Clause-No-Nuclear-License
/example1.tar.gz/LICENSE.2,BSD-2-Clause-FreeBSD;BSD-3-Clause-No-Nuclear-License,BSD-2-Clause-FreeBSD;BSD-3-Clause-No-Nuclear-License
/example1.tar.gz/LICENSE.3,BSD-2-Clause-FreeBSD;BSD-3-Clause-No-Nuclear-License,BSD-2-Clause-FreeBSD;BSD-3-Clause-No-Nuclear-License
/example1.tar.gz/LICENSE.4,BSD-2-Clause-FreeBSD;BSD-3-Clause-No-Nuclear-License,BSD-2-Clause-FreeBSD;BSD-3-Clause-No-Nuclear-License
