/EvilLicenses.tar.gz/DBAD/license.md;[{"type":"no-match"}]
/EvilLicenses.tar.gz/PocketWarriors-SkywarsPe.txt;[{"type":"diff","license":"Apache-2.0","ref-pk":213,"rank":94,"diffs":"t[0+4946] M0 s[0+4516], t[4947+7] MR s[4517+3], t[4955+153] M0 s[4521+141], t[5109+11] MR s[4663+19], t[5121+40] M0 s[4683+34], t[5169+3] M+ s[4721], t[5173+104] M0 s[4721+94], t[5285+3] M+ s[4820], t[5289+99] M0 s[4820+89], t[5389+149] MR s[4910+10], t[5539+192] M0 s[4925+172], t[5742+48] M+ s[5098], t[5801+94] M0 s[5098+84], t[5903+3] M+ s[5187], t[5907+4383] M0 s[5187+3974], t[10297+214] M+ s[9165], t[10518+81] M0 s[9165+80], t[10600+5] MR s[9246+4], t[10613+125] M0 s[9254+119], t[10739+4] MR s[9374+4], t[10750+370] M0 s[9379+339], t[11121+59] MR s[9719+60], t[11185+547] M0 s[9786+557]"}]
/EvilLicenses.tar.gz/README.md;[{"type":"no-match"}]
/EvilLicenses.tar.gz/SSPL/LICENSE-Community.txt;[{"type":"no-match"}]
/EvilLicenses.tar.gz/CommonsClause/CommonsClause+AGPLv3.0/LICENSE.txt;[{"type":"full","license":"AGPL-3.0","ref-pk":211,"matched":"659+34504"}]
/EvilLicenses.tar.gz/CommonsClause/CommonsClause+Apache/LICENSE;[{"type":"no-match"}]
/EvilLicenses.tar.gz/PocketWarriors-SkywarsPe/LICENSE;[{"type":"diff","license":"Apache-2.0","ref-pk":213,"rank":94,"diffs":"t[0+4946] M0 s[0+4516], t[4947+7] MR s[4517+3], t[4955+153] M0 s[4521+141], t[5109+11] MR s[4663+19], t[5121+40] M0 s[4683+34], t[5169+3] M+ s[4721], t[5173+104] M0 s[4721+94], t[5285+3] M+ s[4820], t[5289+99] M0 s[4820+89], t[5389+149] MR s[4910+10], t[5539+192] M0 s[4925+172], t[5742+48] M+ s[5098], t[5801+94] M0 s[5098+84], t[5903+3] M+ s[5187], t[5907+4383] M0 s[5187+3974], t[10297+214] M+ s[9165], t[10518+81] M0 s[9165+80], t[10600+5] MR s[9246+4], t[10613+125] M0 s[9254+119], t[10739+4] MR s[9374+4], t[10750+370] M0 s[9379+339], t[11121+59] MR s[9719+60], t[11185+547] M0 s[9786+557]"}]
/EvilLicenses.tar.gz/NimbleDroid-FriendlyDemo/LICENSE;[{"type":"diff","license":"Apache-2.0","ref-pk":213,"rank":98,"diffs":"t[33+5165] M0 s[0+4717], t[5206+3] M+ s[4721], t[5210+104] M0 s[4721+94], t[5322+3] M+ s[4820], t[5326+110] M0 s[4820+100], t[5444+3] M+ s[4925], t[5448+297] M0 s[4925+257], t[5753+3] M+ s[5187], t[5757+2074] M0 s[5187+1842], t[7832+3] MR s[7030+7], t[7836+2386] M0 s[7038+2207], t[10223+5] MR s[9246+4], t[10236+125] M0 s[9254+119], t[10362+4] MR s[9374+4], t[10373+394] M0 s[9379+367], t[10768+15] MR s[9747+32], t[10788+547] M0 s[9786+557]"}]
