/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/ODbL-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/OFL-1.0.c,MIT,MIT
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/OFL-1.1.c,MIT,MIT
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/OGTSL.c,Public-domain,PD
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/OLDAP-1.1.c,Public-domain,PD
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/OLDAP-1.2.c,Public-domain,PD
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/OLDAP-1.3.c,Public-domain,PD
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/OLDAP-1.4.c,Public-domain,PD
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/OLDAP-2.0.1.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/OLDAP-2.0.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/OLDAP-2.1.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/OLDAP-2.2.1.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/OLDAP-2.2.2.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/OLDAP-2.2.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/OLDAP-2.3.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/OLDAP-2.4.c,BSD-2-Clause,BSD-2-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/OLDAP-2.5.c,BSD-2-Clause,BSD-2-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/OLDAP-2.6.c,BSD-2-Clause,BSD-2-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/OLDAP-2.7.c,BSD-2-Clause,BSD-2-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/OLDAP-2.8.c,BSD-2-Clause,BSD-2-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/OML.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/OPL-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/OSET-PL-2.1.c,GPL-1.0+,GPL-1.0+
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/OSET-PL-2.1.c,LGPL-2.1,LGPL-2.1
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/OSL-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/OSL-1.1.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/OSL-2.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/OSL-2.1.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/OSL-3.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/OpenSSL.c,BSD-4-Clause,BSD-4-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/OpenSSL.c,BSD-4-Clause_SSLeay,BSD-4-Clause_SSLeay
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/PDDL-1.0.c,Public-domain,PD
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/PHP-3.0.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/PHP-3.01.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Plexus.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/PostgreSQL.c,HPND,HPND
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Python-2.0.c,HPND,HPND
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/QPL-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Qhull.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/RHeCos-1.1.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/RPL-1.1.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/RPL-1.5.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/RPSL-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/RSA-MD.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/RSCPL.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Rdisc.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Ruby.c,Public-domain,PD
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/SAX-PD.c,Public-domain,PD
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/SCEA.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/SGI-B-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/SGI-B-1.1.c,SGI-B-1.1,SGI-B-1.1
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/SGI-B-2.0.c,MIT,MIT
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/SISSL-1.2.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/SISSL.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/SMLNJ.c,HPND,HPND
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/SMPPL.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/SNIA.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/SPL-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/SWL.c,HPND,HPND
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Saxpath.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Sendmail.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/SimPL-2.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Sleepycat.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Spencer-86.c,BSD-like_editline,BSD-like_editline
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Spencer-94.c,BSD-like_editline,BSD-like_editline
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Spencer-99.c,BSD-2-Clause,BSD-2-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/StandardML-NJ.c,HPND,HPND
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/SugarCRM-1.1.3.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/TCL.c,HPND,HPND
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/TCP-wrappers.c,BSD-2-Clause,BSD-2-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/TMate.c,BSD-2-Clause,BSD-2-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/TORQUE-1.1.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/TOSL.c,BSD-2-Clause,BSD-2-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/UPL-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Unicode-DFS-2015.c,MIT,MIT
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Unicode-DFS-2016.c,MIT,MIT
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Unicode-TOU.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Unlicense.c,Public-domain,PD
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/VOSTROM.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/VSL-1.0.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Vim.c,GPL-1.0+,GPL-1.0+
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/W3C-19980720.c,HPND_no-repro-required,HPND_no-repro-required
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/W3C-20150513.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/W3C.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/WTFPL.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/WXwindows.c,GPL-2.0_2,GPL-2.0_2
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Watcom-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Wsuipa.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/X11.c,MIT,MIT
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/XFree86-1.1.c,MIT_BSD_hybrid,MIT_BSD_hybrid
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/XSkat.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Xerox.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Xnet.c,MIT,MIT
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/YPL-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/YPL-1.1.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/ZPL-1.1.c,BSD-2-Clause,BSD-2-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/ZPL-2.0.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/ZPL-2.1.c,BSD-2-Clause,BSD-2-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Zed.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Zend-2.0.c,BSD-4-Clause,BSD-4-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Zimbra-1.3.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Zimbra-1.4.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Zlib.c,Zlib,Zlib
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/bzip2-1.0.5.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/bzip2-1.0.6.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/curl.c,HPND,HPND
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/diffmark.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/dvipdfm.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/eCos-2.0.c,GPL-2.0+,GPL-2.0+
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/eGenix.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/gSOAP-1.3b.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/gnuplot.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/iMatix.c,GPL-1.0+,GPL-1.0+
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/libtiff.c,HPND,HPND
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/mpich2.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/psfrag.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/psutils.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/xinetd.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/xpp.c,BSD-2-Clause,BSD-2-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/zlib-acknowledgement.c,Zlib,Zlib
/spdx-testfiles-1.0-for-license-list-2.6.tar/readme.txt,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/0BSD.c,HPND_no-repro-required,HPND_no-repro-required
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/AAL.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/ADSL.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/AFL-1.1.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/AFL-1.2.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/AFL-2.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/AFL-2.1.c,AFL-2.1,AFL-2.1
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/AFL-3.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/AGPL-1.0.c,GPL-1.0+,GPL-1.0+
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/AGPL-3.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/AMDPLPA.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/AML.c,BSD-like_Apple_no_patents,BSD-like_Apple_no_patents
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/AMPAS.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/ANTLR-PD.c,Public-domain,PD
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/APAFML.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/APL-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/APSL-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/APSL-1.1.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/APSL-1.2.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/APSL-2.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Abstyles.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Adobe-2006.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Adobe-Glyph.c,MIT,MIT
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Afmparse.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Aladdin.c,proprietary_NC,proprietary_NC
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Apache-1.0.c,BSD-2-Clause,BSD-2-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Apache-1.0.c,Public-domain,PD
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Apache-1.1.c,BSD-2-Clause,BSD-2-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Apache-1.1.c,Public-domain,PD
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Apache-2.0.c,Apache-2.0,Apache-2.0
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Artistic-1.0-Perl.c,Public-domain,PD
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Artistic-1.0-cl8.c,Public-domain,PD
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Artistic-1.0.c,Public-domain,PD
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Artistic-2.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/BSD-2-Clause-FreeBSD.c,BSD-2-Clause,BSD-2-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/BSD-2-Clause-NetBSD.c,BSD-2-Clause,BSD-2-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/BSD-2-Clause.c,BSD-2-Clause,BSD-2-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/BSD-3-Clause-Attribution.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/BSD-3-Clause-Clear.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/BSD-3-Clause-LBNL.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/BSD-3-Clause-No-Nuclear-License-2014.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/BSD-3-Clause-No-Nuclear-License.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/BSD-3-Clause-No-Nuclear-Warranty.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/BSD-3-Clause.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/BSD-4-Clause-UC.c,BSD-4-Clause_UC,BSD-4-Clause_UC
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/BSD-4-Clause.c,BSD-4-Clause,BSD-4-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/BSD-Protection.c,BSD-Protection,BSD-Protection
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/BSD-Protection.c,GPL-1.0+,GPL-1.0+
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/BSD-Source-Code.c,BSD-3-Clause,BSD-3-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/BSL-1.0.c,BSL-1.0,BSL-1.0
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Bahyph.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Barr.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Beerware.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/BitTorrent-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/BitTorrent-1.1.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Borceux.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CATOSL-1.1.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CC-BY-1.0.c,CC-BY,CC-BY
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CC-BY-2.0.c,CC-BY,CC-BY
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CC-BY-2.5.c,CC-BY,CC-BY
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CC-BY-3.0.c,CC-BY,CC-BY
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CC-BY-4.0.c,CC-BY,CC-BY
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CC-BY-NC-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CC-BY-NC-2.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CC-BY-NC-2.5.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CC-BY-NC-3.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CC-BY-NC-4.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CC-BY-NC-ND-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CC-BY-NC-ND-2.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CC-BY-NC-ND-2.5.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CC-BY-NC-ND-3.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CC-BY-NC-ND-4.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CC-BY-NC-SA-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CC-BY-NC-SA-2.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CC-BY-NC-SA-2.5.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CC-BY-NC-SA-3.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CC-BY-NC-SA-4.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CC-BY-ND-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CC-BY-ND-2.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CC-BY-ND-2.5.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CC-BY-ND-3.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CC-BY-ND-4.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CC-BY-SA-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CC-BY-SA-2.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CC-BY-SA-2.5.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CC-BY-SA-3.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CC-BY-SA-4.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CC0-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CDDL-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CDDL-1.1.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CECILL-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CECILL-1.1.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CECILL-2.0.c,GPL-1.0+,GPL-1.0+
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CECILL-2.1.c,GPL-1.0+,GPL-1.0+
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CECILL-B.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CECILL-C.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CNRI-Jython.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CNRI-Python-GPL-Compatible.c,GPL-1.0+,GPL-1.0+
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CNRI-Python.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CPAL-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CPL-1.0.c,CPL-1.0,CPL-1.0
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CPOL-1.02.c,Public-domain,PD
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CUA-OPL-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Caldera.c,BSD-4-Clause,BSD-4-Clause
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/ClArtistic.c,Public-domain,PD
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Condor-1.1.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Crossword.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/CrystalStacker.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Cube.c,Zlib,Zlib
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/D-FSL-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/DOC.c,Permissive_ACE,Permissive_ACE
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/DSDP.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/Dotseqn.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/ECL-1.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/ECL-2.0.c,suspiciousLicensey,suspiciousLicensey
/spdx-testfiles-1.0-for-license-list-2.6.tar/withid/EFL-1.0.c,suspiciousLicensey,suspiciousLicensey
